Date,Open,High,Low,Close,Volume
1629987000000,47332.67,47425,47300,47361.01,1911.735
1629987300000,47361.01,47380.69,47261.69,47294.07,1262.687
1629987600000,47294.07,47299.17,47234,47234,1014.515
1629987900000,47234,47234.01,47080,47117.3,2155.329
1629988200000,47117.29,47189,47002.75,47037.99,1969.062
1629988500000,47037.99,47135.02,46921.94,47068.5,2341.937
1629988800000,47068.5,47130,46913.47,46935.01,1614.525
1629989100000,46932.47,47056.56,46928.76,47040.48,987.545
1629989400000,47040.48,47077,46922.86,46991.26,1354.303
1629989700000,46992.08,47029.3,46833,46845.84,2142.543
1629990000000,46845.4,46939.16,46742.25,46880,2932.598
1629990300000,46879.99,46981.88,46879.99,46959.24,1223.479
1629990600000,46959.25,47069.53,46930,46964.2,1338.12
1629990900000,46964.49,46964.49,46883.39,46895.01,924.247
1629991200000,46895.01,46983.8,46864.01,46948.92,1001.019
1629991500000,46948.92,47042,46947.01,46952.55,829.646
1629991800000,46952.56,46963.45,46823,46840.56,1046.449
1629992100000,46840.56,46930.97,46803.11,46898,1022.559
1629992400000,46897.5,46929,46708.64,46733.28,2110.73
1629992700000,46733.28,46835.62,46637.24,46779.28,2569.296
1629993000000,46779.29,46924.29,46705.14,46729.48,2501.422
1629993300000,46726.38,46859.38,46722.13,46820.38,1400.638
1629993600000,46822.12,46962.75,46776.9,46893.87,2246.983
1629993900000,46893.87,46894.68,46737.24,46814.99,1368.753
1629994200000,46815,46843.54,46687,46788.92,1263.755
1629994500000,46788.92,46788.92,46624.65,46652.91,2051.123
1629994800000,46652.91,46724.86,46519.19,46662.61,3041.998
1629995100000,46662.6,46760,46600,46734.61,1519.758
1629995400000,46734.61,46850,46631.57,46848.24,1771.059
1629995700000,46848.24,46949,46802.02,46947.94,1911.275
1629996000000,46946.93,47077,46921.41,46965.01,2858.588
1629996300000,46965,46996.21,46872.51,46941.82,1249.267
1629996600000,46941.83,46983.8,46880,46983.8,589.519
1629996900000,46983.8,46983.8,46896.86,46911.12,456.722
1629997200000,46911.12,47136.99,46900,46992.1,2208.474
1629997500000,46990.29,47067,46966.93,47039.98,665.942
1629997800000,47039.98,47082.25,47005.56,47078.88,500.731
1629998100000,47078.88,47125.31,47048.07,47070.34,796.727
1629998400000,47070.35,47070.84,46993.92,47049.63,943.432
1629998700000,47049.64,47049.99,46950.01,46974.05,732.955
1629999000000,46974.06,47023.5,46934.5,46959.07,914.901
1629999300000,46959.07,46987.09,46896.37,46910.37,862.417
1629999600000,46911.27,47017.12,46900,46974.34,489.468
1629999900000,46974.34,47044,46958.74,46992.31,525.697
1630000200000,46992.31,47042.46,46928.01,46942.9,514.701
1630000500000,46942.9,47035.56,46921.9,46962.68,728.29
1630000800000,46959.13,47032.5,46842.77,46866.29,1244.484
1630001100000,46866.3,46901.16,46802.56,46808.01,686.523
1630001400000,46808.01,46844.08,46763.01,46788.21,1147.169
1630001700000,46788.21,46841,46735,46832.53,908.039
1630002000000,46830.01,46847.04,46736.13,46772.81,498.299
1630002300000,46772.8,46826.94,46756.02,46775.52,315.255
1630002600000,46775.36,46897,46772.85,46778.11,690.046
1630002900000,46778.1,46949.99,46778.1,46945.64,808.603
1630003200000,46945.64,46973.94,46859.41,46895.62,685.622
1630003500000,46895.62,47030.5,46881.15,47030.49,689.171
1630003800000,47030.49,47100,46991.85,47049.98,1144.05
1630004100000,47049.99,47059.99,46985.01,47015.19,515.017
1630004400000,47012.25,47046.77,46940.61,46950.89,440.949
1630004700000,46950.88,46999.36,46910,46916.16,504.43
1630005000000,46916.15,46916.16,46848.05,46894.79,643.244
1630005300000,46894.78,46894.78,46760.8,46825.78,1215.614
1630005600000,46826.71,46849.17,46788,46848,619.189
1630005900000,46848,46885.04,46768.02,46784.27,615.06
1630006200000,46784.28,46926.55,46784.27,46916.46,573.481
1630006500000,46916.46,46929.69,46835,46846.66,433.532
1630006800000,46846.66,46962.67,46846.65,46856.5,392.405
1630007100000,46856.49,46984.87,46856.49,46938.09,442.87
1630007400000,46938.09,47046.45,46935.04,47036.89,878.677
1630007700000,47036.9,47041.42,46927.39,46947.13,550.497
1630008000000,46946.15,47081.41,46896.8,46987.3,1218.469
1630008300000,46987.3,47045,46961.06,46966.09,369.191
1630008600000,46966.09,47032.82,46954,46975.68,324.868
1630008900000,46975.68,47023.26,46935,46968.01,415.553
1630009200000,46968.01,46974.35,46864.45,46893.31,553.523
1630009500000,46893.3,46949.56,46870,46933.05,452.165
1630009800000,46933.05,47013.43,46933.05,46987.77,537.148
1630010100000,46987.78,47000.19,46958.93,46962.92,216.352
1630010400000,46962.94,47030,46939.56,47016,370.364
1630010700000,47016.01,47050,46958.32,46991.56,571.475
1630011000000,46992.48,47013,46958.26,46983.86,245.584
1630011300000,46983.86,47060,46977.25,47030,612.944
1630011600000,47029.99,47175.31,47005.52,47147.02,1498.591
1630011900000,47147.03,47248.41,47120,47231.67,1462.27
1630012200000,47231.67,47249.93,47214.72,47217.91,813.086
1630012500000,47217.92,47249.99,47136.05,47249.99,1071.148
1630012800000,47249.99,47300,47213.81,47287.42,1198.365
1630013100000,47289.27,47291.12,47180,47228.39,668.961
1630013400000,47228.4,47240.02,47124.93,47163.34,741.751
1630013700000,47163.35,47165.13,47140.85,47165.13,245.324
1630014000000,47165.13,47194.71,47163.6,47179.07,235.399
1630014300000,47179.06,47325,47179.06,47316.44,715.475
1630014600000,47317.59,47322.75,47180.32,47247.99,944.169
1630014900000,47247.99,47268.34,47220,47259.74,389.998
1630015200000,47256.73,47353.37,47149.75,47169.95,1579.155
1630015500000,47169.95,47255.23,47169.94,47251.36,406.58
1630015800000,47250.66,47319.33,47230,47287.38,605.047
1630016100000,47287.39,47291.27,47192.45,47211.62,412.003
1630016400000,47211.62,47347.28,47211.61,47315.97,812.388
1630016700000,47315.97,47418.95,47315.97,47394.12,1454.707
1630017000000,47394.11,47438.53,47340.86,47387.08,935.645
1630017300000,47387.08,47419.25,47312.74,47313.23,753.551
1630017600000,47313.22,47344.5,47283.89,47304.35,566.278
1630017900000,47304.35,47313,47209.52,47237.91,1053.34
1630018200000,47237.91,47250,47117.33,47149.99,1119.754
1630018500000,47149.99,47202.25,47140,47180,584.344
1630018800000,47180.01,47224,47017.05,47053.65,1604.955
1630019100000,47053.65,47136.13,47037.51,47124.62,582.905
1630019400000,47124.63,47135,47048.68,47073.89,466.157
1630019700000,47073.89,47156.56,47051.2,47147.98,656.217
1630020000000,47147.97,47211.5,47145.26,47207.82,535.323
1630020300000,47207.83,47251.09,47207.82,47222,481.868
1630020600000,47222,47385.88,47222,47318.35,1380.446
1630020900000,47318.35,47411.48,47298,47389.15,966.232
1630021200000,47389.15,47400,47297.87,47318.12,667.111
1630021500000,47318.13,47355.5,47281.9,47306.9,627.503
1630021800000,47306.25,47306.25,47059.79,47069.95,1336.15
1630022100000,47069.95,47122.84,46808.6,46853.06,3218.331
1630022400000,46854.22,46969.3,46774.16,46969.3,2726.402
1630022700000,46969.3,47070.82,46808.07,46808.07,2323.821
1630023000000,46808.08,46859.99,46634.09,46634.09,3041.099
1630023300000,46634.1,46681.61,46359.97,46424.68,5606.65
1630023600000,46428.06,46590.67,46364.23,46500.01,3328.22
1630023900000,46500,46814.93,46455.87,46708.05,2664.942
1630024200000,46707.05,46708.93,46555,46576.17,1350.943
1630024500000,46576.17,46754.21,46575.28,46752.54,1130.169
1630024800000,46752.66,46810.96,46682.67,46762.61,1115.242
1630025100000,46762.61,46820.84,46669.43,46806.47,1368.195
1630025400000,46806.48,47069.35,46806.48,47062.4,3522.093
1630025700000,47062.4,47344,47026.91,47278.4,3468.012
1630026000000,47278.4,47631.4,47274,47467.76,8298.977
1630026300000,47467.77,47577,47429.62,47477.97,3519.291
1630026600000,47477.97,47644.87,47446.72,47547.19,2338.199
1630026900000,47547.2,47614.62,47419.65,47448.15,2294.907
1630027200000,47448.15,47599.94,47448.15,47506.08,1531.528
1630027500000,47503.63,47649.98,47503.62,47554.45,1559.971
1630027800000,47554.46,47666,47554.45,47638.98,1361.202
1630028100000,47638.98,47688.88,47513.77,47513.77,2190.438
1630028400000,47513.78,47550.1,47428.26,47431.67,1530.095
1630028700000,47431.67,47517.26,47263.65,47292.39,2870.291
1630029000000,47291.99,47375.04,47200,47226.12,2052.421
1630029300000,47226.12,47321.55,47180,47267.19,1346.348
1630029600000,47267.2,47384.98,47267.19,47369.72,1259.38
1630029900000,47369.73,47379.38,47324.9,47366.05,652.365
1630030200000,47366.21,47520,47366.21,47445.25,1585.554
1630030500000,47445.25,47460.32,47338.81,47354.47,702.544
1630030800000,47354.46,47402.26,47300.33,47373.13,977.26
1630031100000,47373.14,47419.39,47341.7,47413.4,359.382
1630031400000,47413.4,47470.84,47322,47372.28,823.857
1630031700000,47372.29,47423.3,47300,47304.98,555.182
1630032000000,47304.99,47406.98,47280.63,47355.85,634.888
1630032300000,47355.85,47410,47343.91,47366.25,424.532
1630032600000,47366.26,47377.94,47252,47276.37,578.357
1630032900000,47276.37,47286.45,47224.24,47250.36,740.351
1630033200000,47243.09,47307.8,47080,47143.99,1917.69
1630033500000,47144,47155.88,47010,47112.26,1450.473
1630033800000,47112.35,47170.77,47067.93,47094.78,1245.231
1630034100000,47094.78,47094.79,46930.23,46975.25,2290.942
1630034400000,46974.6,47013.91,46897.42,46940,1220.668
1630034700000,46940,46940.01,46790,46790,1788.555
1630035000000,46790,46897.99,46781,46850.01,1566.667
1630035300000,46850,46942.74,46808,46929.95,1198.104
1630035600000,46929.95,46957.04,46740.01,46762.97,1586.07
1630035900000,46762.97,46860,46743.56,46846.44,1112.592
1630036200000,46846.44,46854.64,46728.01,46739.14,928.486
1630036500000,46739.15,46868.16,46700.53,46845.7,1023.973
1630036800000,46845.71,46928.88,46749.26,46777.82,1955.941
1630037100000,46776.42,46863.09,46654.28,46709.09,2001.216
1630037400000,46709.09,46800,46680,46703.76,844.521
1630037700000,46703.75,46774.4,46646.9,46665.15,1071.61
1630038000000,46665.14,46724.16,46640,46640.01,721.615
1630038300000,46640,46719.99,46635,46690.01,762.562
1630038600000,46689.17,46737.52,46597.44,46715,1054.813
1630038900000,46714.99,46866.73,46650,46770.01,1651.1
1630039200000,46770.01,46853.97,46730,46846.74,799.349
1630039500000,46846.73,47031.98,46804,46981.64,2064.844
1630039800000,46981.64,47029.26,46826.28,46853.03,1313.274
1630040100000,46853.04,46945.01,46820.01,46944.99,565.347
1630040400000,46944.99,47000,46878.82,46997.26,886.189
1630040700000,46997.26,47024.13,46916.48,46979.79,806.393
1630041000000,46979.8,47040,46877.94,46922.82,1774.082
1630041300000,46922.82,46950,46865.51,46886.39,555.628
1630041600000,46886.35,47032.98,46875.54,47015.42,716.56
1630041900000,47015.42,47098,47015.41,47041.13,1350.432
1630042200000,47041.13,47094.73,46985,47094.73,645.339
1630042500000,47094.72,47172.66,47047.04,47169.64,1209.776
1630042800000,47169.52,47217.63,47102.85,47111.09,1298.119
1630043100000,47111.1,47164.02,47053,47058.03,827.366
1630043400000,47058.01,47104.32,47020,47057.06,624.256
1630043700000,47057.06,47130.57,47023.6,47130.57,429.384
1630044000000,47130.67,47203.64,47071.74,47100,1001.174
1630044300000,47100,47201.65,47100,47147.63,577.23
1630044600000,47148.97,47282.49,47148.97,47227.33,1263.628
1630044900000,47227.32,47227.33,47120,47184.65,651.392
1630045200000,47184.66,47245.55,47160,47193.65,563.84
1630045500000,47193.66,47213.75,47139.42,47156.21,390.377
1630045800000,47156.21,47198,47130.76,47187.51,468.913
1630046100000,47187.51,47192.41,47047,47067.08,814.993
1630046400000,47067.07,47099.93,47038,47090.46,688.975
1630046700000,47090.47,47214.76,47090.47,47194,922.316
1630047000000,47194.01,47209,47131.89,47132.68,361.422
1630047300000,47132.68,47200,47116.31,47181.65,477.581
1630047600000,47181.65,47217.65,47150.01,47200.24,546.618
1630047900000,47200.24,47261.31,47188.74,47247.29,772.828
1630048200000,47247.29,47247.34,47099,47099,745.524
1630048500000,47099,47109.99,46850.99,46917.76,2698.582
1630048800000,46920.2,47274.56,46850,47264.92,2712.296
1630049100000,47264.92,47460,47206,47257.12,5731.198
1630049400000,47257.11,47394.99,47159.99,47258.94,2241.907
1630049700000,47258.71,47445,47236,47342.91,1620.817
1630050000000,47342.9,47395.34,47271.54,47313.64,1283.554
1630050300000,47313,47380,47301.01,47362.21,624.1
1630050600000,47362.21,47379.92,47308.64,47356,806.661
1630050900000,47356.37,47584.33,47352.3,47483.55,3037.615
1630051200000,47482.05,47593.47,47400.01,47482.01,2562.156
1630051500000,47482.01,47536.34,47438.92,47438.92,884.772
1630051800000,47438.92,47448.83,47379.95,47400.29,1023.121
1630052100000,47400.28,47409.12,47314.21,47360,1096.79
1630052400000,47360,47405.89,47313.8,47394.18,815.18
1630052700000,47394.17,47398.54,47308.94,47345.85,624.153
1630053000000,47345.86,47390,47308,47381.32,574.963
1630053300000,47382.78,47468.39,47382.77,47450,724.526
1630053600000,47450,47450,47322,47327.98,548.367
1630053900000,47327.98,47343.98,47282.51,47326.13,937.016
1630054200000,47326.12,47327.24,47234.03,47261.56,926.281
1630054500000,47261.74,47278.34,47136.17,47199.57,2064.702
1630054800000,47199.57,47243.6,47120,47193.68,1536.646
1630055100000,47192.9,47193.68,47124.19,47154.03,752.192
1630055400000,47154.02,47190,47129.03,47190,620.927
1630055700000,47189.99,47236.7,47113.72,47236.7,1021.1
1630056000000,47236.7,47280,47192.37,47248.89,1023.207
1630056300000,47248.9,47253.69,47003,47113,2297.568
1630056600000,47113,47153.25,47022.46,47114.56,1135.335
1630056900000,47114.56,47148.33,47060.01,47119.46,524.227
1630057200000,47119.46,47200,47090,47200,484.325
1630057500000,47200,47350,47197.74,47292.72,1637.674
1630057800000,47292.48,47336.49,47232,47271.92,788.796
1630058100000,47271.92,47272.96,47189.2,47216.48,625.139
1630058400000,47216.48,47380,47190.04,47376.54,1655.51
1630058700000,47376.53,47389.31,47241.29,47266.5,1030.667
1630059000000,47266.49,47377,47264.25,47361.03,807.246
1630059300000,47361.04,47377,47253.23,47309.37,625.208
1630059600000,47309.37,47314.63,47255,47270.29,336.054
1630059900000,47270.29,47292.27,47239,47282.13,375.538
1630060200000,47282.17,47349.98,47282.17,47334.6,356.131
1630060500000,47334.61,47334.61,47225,47241.39,922.249
1630060800000,47241.39,47450,47236.6,47385.27,1222.865
1630061100000,47385.27,47500,47348.91,47410,2034.673
1630061400000,47410,47480,47381.16,47432.73,958.609
1630061700000,47432.73,47486.09,47418.09,47425.01,758.89
1630062000000,47426.28,47476.53,47360.14,47469.99,930.856
1630062300000,47469.99,47500,47460,47491.49,998.946
1630062600000,47491.49,47559,47413,47414.76,1947.839
1630062900000,47414.75,47480.27,47407.72,47460.83,700.36
1630063200000,47460.82,47511.86,47455.02,47508.8,569.694
1630063500000,47508.79,47571.75,47503.6,47527.26,1450.056
1630063800000,47527.25,47776,47517.57,47694.38,3770.886
1630064100000,47694.38,47795.13,47681.51,47765.73,2474.258
1630064400000,47765.71,47776.99,47665,47702.48,1633.89
1630064700000,47703.64,47757.99,47570,47572.15,1983.051
1630065000000,47572.15,47581.28,47369.81,47523.92,3419.078
1630065300000,47523.92,47657.37,47455.54,47455.85,2833.836
1630065600000,47456.66,47556.93,47340,47427.99,3580.301
1630065900000,47427.99,47500,47427.99,47482.51,868.619
1630066200000,47482.51,47483.54,47417.95,47450.01,573.768
1630066500000,47450,47545.82,47410,47411.98,1584.108
1630066800000,47411.97,47434,47340,47377.43,1416.934
1630067100000,47378.31,47416.6,47310.75,47310.75,915.717
1630067400000,47310.76,47390.66,47251,47356.93,1894.846
1630067700000,47356.93,47399,47352,47375.4,707.712
1630068000000,47375.38,47426.98,47332.01,47426.98,740.563
1630068300000,47426.97,47466.27,47366.97,47456.17,707.127
1630068600000,47456.17,47474.4,47423.09,47472.77,754.949
1630068900000,47472.77,47475,47353.84,47357.85,1016.529
1630069200000,47357.85,47357.85,47265.45,47315.17,1135.65
1630069500000,47315.16,47350,47022.97,47130.74,5521.951
1630069800000,47133.4,47160.12,47061,47160.12,1363.183
1630070100000,47160.12,47180.04,47071,47132.5,1352.738
1630070400000,47130.42,47165.89,47082.39,47148.41,713.441
1630070700000,47148.41,47172.66,47103.64,47149.59,660.056
1630071000000,47149.6,47282.13,47115.87,47220.77,1639.562
1630071300000,47220.77,47325.9,47180.11,47252.99,1433.317
1630071600000,47252.99,47291.05,47158.82,47178.52,882.936
1630071900000,47178.52,47313,47111,47271.71,1281.577
1630072200000,47272.21,47383.73,47221.91,47304,1463.054
1630072500000,47304,47387.22,47272,47289.65,1162.128
1630072800000,47289.15,47701.29,47209,47557.57,6388.458
1630073100000,47557.39,47631.89,47511,47624.26,2457.766
1630073400000,47624.26,47887.98,47622.99,47707.26,7022.62
1630073700000,47707.26,47874.02,47700.16,47720,3142.508
1630074000000,47720.01,47892.88,47718,47876.28,2723.401
1630074300000,47875.92,48069,47868.68,47963.03,7849.983
1630074600000,47963.03,48180,47962.21,48091.09,7045.313
1630074900000,48091.1,48167,48020,48028.59,3122.354
1630075200000,48027.23,48171.96,48020,48168.76,2320.311
1630075500000,48168.75,48273.5,48029.47,48114.57,4566.034
1630075800000,48116.21,48183.27,48085,48144,1615.605
1630076100000,48142.91,48159.97,48085.36,48150.01,1311.566
1630076400000,48150,48438.1,48150,48347.28,6261.153
1630076700000,48347.29,48444,48300,48300,3013.062
1630077000000,48300,48409.65,48300,48363.13,1649.11
1630077300000,48363.13,48410,48280.2,48295.21,1935.71
1630077600000,48295.22,48349,48220,48253.8,2030.22
1630077900000,48253.81,48319.21,48251.93,48302.11,959.789
1630078200000,48302.43,48353.8,48237.84,48240,1428.596
1630078500000,48240.01,48302.2,48150,48160.26,2011.206
1630078800000,48160.26,48263.02,48150,48263.02,1149.873
1630079100000,48263.02,48310.04,48176.07,48206.97,1159.117
1630079400000,48206.97,48212.91,48150,48196.13,980.434
1630079700000,48196.5,48224,48165.08,48199.56,757.804
1630080000000,48199.56,48270,48180,48222.47,1477.3
1630080300000,48222.47,48297.4,48200,48294.91,938.855
1630080600000,48294.9,48304,48120,48141.8,1680.32
1630080900000,48141.81,48156.93,48080,48108.76,1880.807
1630081200000,48107.07,48166.96,48039.23,48050.69,1270.703
1630081500000,48050.69,48160.33,48000,48158.51,1811.053
1630081800000,48158.52,48207.66,48134.57,48170,1195.14
1630082100000,48169.99,48245.12,48166,48216.64,853.228
1630082400000,48216.65,48277,48215.11,48252.04,782.518
1630082700000,48252.03,48280.11,48192,48209.9,872.846
1630083000000,48209.89,48271.91,48176.59,48235,590.311
1630083300000,48235,48235,48182,48183.21,453.122
1630083600000,48182.01,48267,48181.59,48255.08,653.644
1630083900000,48255.07,48350,48253.72,48268.01,1287.936
1630084200000,48269.05,48299.92,48180.31,48195.88,783.082
1630084500000,48195.88,48299.83,48195.88,48259.73,658.994
1630084800000,48261.93,48290,48190.15,48210.88,536.878
1630085100000,48210.88,48259,48192.54,48246.81,355.207
1630085400000,48246.8,48281.76,48185.5,48190,780.206
1630085700000,48190.01,48253.68,48185.5,48244.71,382.414
1630086000000,48244.71,48268,48215.25,48218.96,491.099
1630086300000,48221.99,48296,48200,48223.71,563.022
1630086600000,48223.71,48236.15,48200,48204.83,369.38
1630086900000,48204.84,48208.36,48149.26,48184.03,650.28
1630087200000,48184.03,48210,48116.69,48199.99,977.287
1630087500000,48200,48258.41,48190.36,48217.3,688.214
1630087800000,48218.51,48293.48,48218.51,48266.35,742.872
1630088100000,48266.35,48318.22,48234.2,48249.76,582.634
1630088400000,48249.77,48267.78,48227.53,48258.63,279.344
1630088700000,48258.63,48316.99,48256.24,48279.24,434.223
1630089000000,48279.24,48313.71,48250.04,48313.7,397.706
1630089300000,48313.71,48350,48300,48300,892.613
1630089600000,48300,48314.6,48258.88,48305.24,568.179
1630089900000,48305.25,48375.68,48300.11,48301.71,884.336
1630090200000,48301,48365.02,48283.48,48361.56,463.83
1630090500000,48364.33,48370,48296,48327.99,539.35
1630090800000,48328,48335.28,48266.11,48282.23,649.111
1630091100000,48282.23,48356.95,48275.21,48353.51,382.481
1630091400000,48353.99,48400,48341.42,48396.84,639.846
1630091700000,48396.84,48399.59,48325,48374.59,552.025
1630092000000,48374.28,48442.95,48361.02,48384.68,2018.431
1630092300000,48384.69,48587.71,48352.35,48355.1,3739.656
1630092600000,48355.1,48400,48301.27,48370.23,1274.066
1630092900000,48370.22,48386.69,48320.86,48366.01,389.723
1630093200000,48366,48379.03,48330.75,48349.8,259.122
1630093500000,48349.8,48432.34,48300,48426.82,582.032
1630093800000,48426.82,48432.6,48310.11,48310.12,617.953
1630094100000,48310.11,48343.68,48291.73,48292.5,575.975
1630094400000,48292.5,48315.61,48175,48175.01,1283.446
1630094700000,48175,48395.99,48172.74,48351.63,1484.719
1630095000000,48351.63,48428.8,48341.41,48420,886.136
1630095300000,48420,48437.92,48320.28,48331.72,967.699
1630095600000,48331.73,48400,48324.77,48398.69,333.484
1630095900000,48398.69,48888,48398.68,48835.52,5063.641
1630096200000,48835.52,49123.18,48800.64,48893.63,6775.05
1630096500000,48893.62,49091.46,48889.24,49060,1901.399
1630096800000,49060,49220,48970,48991.53,3371.711
1630097100000,48991.53,49047.05,48906.14,48906.14,1458.958
1630097400000,48906.14,48953.73,48857.8,48885.7,1399.228
1630097700000,48885.69,48982.15,48885.69,48925.76,980.738
1630098000000,48925.75,49000,48881.5,48988.84,1198.659
1630098300000,48988.85,49000,48940,48970.39,642.952
1630098600000,48970.38,49091.68,48964.5,49012.69,1340.762
1630098900000,49012.7,49021.66,48976.33,49008,526.63
1630099200000,49008,49039.89,49000,49000,393.483
1630099500000,49000.01,49008.96,48938.51,48991.17,581.752
1630099800000,48991.15,49062,48975.28,49042.12,609.296
1630100100000,49042.13,49043.12,49002.6,49031.34,422.333
1630100400000,49031.34,49094.34,49023.73,49090.4,412.766
1630100700000,49090.4,49099.76,48932.07,48979.13,1016.155
1630101000000,48979.13,49073.31,48975.88,49022.35,729.415
1630101300000,49022.35,49041.65,48981,48983.27,482.626
1630101600000,48983.27,48998.06,48923,48949.27,612.933
1630101900000,48949.27,48952.95,48934.36,48935.01,330.163
1630102200000,48935.01,48939,48727,48742.43,1744.979
1630102500000,48742.42,48920.56,48742.42,48850.01,1091.58
1630102800000,48850,48937.61,48844.8,48857.98,709.826
1630103100000,48857.99,48959.33,48857.99,48929.61,701.246
1630103400000,48929.93,49000.91,48916.58,48961.09,942.371
1630103700000,48961.1,49058.84,48961.09,49010.33,1255.014
1630104000000,49010.33,49060.47,48992.39,49051.39,505.769
1630104300000,49051.4,49051.65,48980.55,49004.99,427.892
1630104600000,49005,49008.52,48950.79,48985.6,387.069
1630104900000,48985.6,49013.14,48960.14,49009.05,443.963
1630105200000,49009.05,49057.6,48971.8,49053.82,699.888
1630105500000,49053.81,49080,49030.56,49030.56,632.251
1630105800000,49030.57,49067.22,49030.56,49061.29,301.493
1630106100000,49061.29,49073.48,48973.82,48991.94,1195.151
1630106400000,48991.94,48993.94,48902.29,48928.95,1037.24
1630106700000,48928.96,49004.44,48925,48959.58,470.466
1630107000000,48959.69,49071.48,48959.69,49070,642.304
1630107300000,49069.99,49150,49020.91,49104.79,1361.876
1630107600000,49104.8,49133.65,49055.33,49058.23,491.236
1630107900000,49058.22,49133,49058.22,49067.21,428.548
1630108200000,49067.22,49098,49007.97,49033.83,662.94
1630108500000,49033.82,49110.58,49012.16,49083.98,484.294
1630108800000,49082.13,49180,49019.95,49179.99,1860.122
1630109100000,49180,49245.24,49121.47,49140,2005.038
1630109400000,49139.99,49152.85,49018,49045.06,964.04
1630109700000,49043.71,49043.71,48858,48987.81,1910.526
1630110000000,48987.82,48994.18,48899.71,48954.99,1044.611
1630110300000,48960.06,49050,48943.92,49046.05,548.427
1630110600000,49046.05,49300,49040,49167.67,3342.175
1630110900000,49167.67,49250,49100.85,49250,1092.452
1630111200000,49250,49277.24,49133.07,49168.24,1537.475
1630111500000,49168.23,49333,49168.23,49245.8,2001.149
1630111800000,49245.8,49300,49235.87,49267.4,1053.109
1630112100000,49267.4,49269.77,49200,49257.63,723.623
1630112400000,49257.63,49310,49173.5,49179.99,1466.997
1630112700000,49179.99,49219.99,49145.66,49150,823.69
1630113000000,49150,49212.05,49129,49131.63,618.727
1630113300000,49131.63,49160,49080.79,49114.83,982.932
1630113600000,49114.83,49189.01,49112.88,49161.43,576.492
1630113900000,49161.42,49175,49083,49115.48,776.132
1630114200000,49115.48,49154.26,49102.94,49128.85,337.78
1630114500000,49130.22,49174,49083.6,49093.44,525.161
1630114800000,49093.45,49167.61,49063.95,49154.92,614.261
1630115100000,49154.93,49220.86,49145.5,49195.16,780.272
1630115400000,49195.15,49206.76,49143.35,49178.85,282.243
1630115700000,49178.84,49203,49119.59,49170.01,604.108
1630116000000,49170.01,49170.01,49090,49093.83,443.278
1630116300000,49093.83,49104.91,49013.46,49025.05,903.652
1630116600000,49025.05,49097,49018.06,49073.28,488.222
1630116900000,49073.28,49130,49070,49071,454.801
1630117200000,49071.01,49075.08,49018,49037.16,693.638
1630117500000,49037.16,49100,49030.01,49084.71,432.563
1630117800000,49084.7,49094.52,49015,49015,525.87
1630118100000,49015,49031.06,48900,48900,1857.178
1630118400000,48900,49008.79,48900,48988.52,865.686
1630118700000,48988.51,49017,48945.09,48945.48,579.607
1630119000000,48945.49,49019.83,48945.48,49012.99,623.074
1630119300000,49013,49042.53,48971.61,48977.93,552.705
1630119600000,48977.93,49040.93,48972.87,48975.18,425.908
1630119900000,48975.17,49007.89,48945.52,48946.94,514.65
1630120200000,48946.95,48969.8,48894,48969.8,634.607
1630120500000,48969.8,49020,48957.47,48990,620.28
1630120800000,48989.01,49016.82,48967.94,48969.91,342.485
1630121100000,48969.91,49024.11,48967.01,49010.36,335.297
1630121400000,49010.36,49073.05,49003.17,49061.95,693.007
1630121700000,49061.95,49080.55,49009.52,49010.5,478.113
1630122000000,49010.5,49010.5,48967.02,48989.9,453.723
1630122300000,48989.89,48989.89,48907.26,48966.18,790.835
1630122600000,48966.17,48974.4,48913.65,48942.17,397.026
1630122900000,48942.17,48959.46,48888.88,48892.89,480.114
1630123200000,48892.89,49006.01,48892.89,48988.42,703.143
1630123500000,48988.42,49099.94,48983.97,49077.65,1290.167
1630123800000,49081.02,49083.05,48980.99,48980.99,342.658
1630124100000,48980.99,49099,48968.32,49081.41,677.697
1630124400000,49081.4,49128,49050.01,49069.12,840.656
1630124700000,49069.11,49069.11,49008.42,49009.19,294.96
1630125000000,49009.97,49020,48941.4,48974,571.48
1630125300000,48974,49014.7,48963,48985.18,266.08
1630125600000,48985.18,49058.04,48985.18,48994.04,369.378
1630125900000,48994.03,49024.94,48970,49016.78,274.352
1630126200000,49016.78,49057.96,49003.96,49004.59,313.608
1630126500000,49003.99,49045,48980.57,48994.8,208.526
1630126800000,48994.8,48994.81,48936.46,48940.72,494.737
1630127100000,48940.73,48983.65,48923,48950.03,412.101
1630127400000,48951.79,49011.74,48951.79,48995.33,318.977
1630127700000,48995.33,49055,48988.65,49054.27,572.537
1630128000000,49054.27,49066.09,49024,49046.3,469.051
1630128300000,49046.3,49046.3,49001.13,49030.01,273.9
1630128600000,49030,49053.58,48990.68,49007.9,320.915
1630128900000,49007.9,49054.83,48988.21,48991.99,364.959
1630129200000,48991.99,49009.96,48900.38,48926.71,1099.216
1630129500000,48926.71,48974.03,48924.54,48946.96,374.678
1630129800000,48948.54,48976.5,48934.55,48952.8,318.044
1630130100000,48952.8,48975.75,48907,48907.01,310.222
1630130400000,48907,48919.04,48741,48776.37,3027.216
1630130700000,48776.37,48833.9,48671.89,48693.13,2276.049
1630131000000,48693.14,48800,48688.92,48789.98,1261.402
